CCAA;Ciudad;Universidad;Grupo;URL grupo;Nombre y Apellidos;Posición;Afiliación;Genero;Año de la primera publicación;Documentos por autor (1er tema al que más ha contribuido) en Scopus;1er tema al que el autor ha contribuido más en Scopus entre 2017–2021;Impacto de las citas ponderado por 1er tema;Documentos por autor (2do tema al que más ha contribuido) en Scopus;2do tema al que el autor ha contribuido más en Scopus entre 2017–2021;Impacto de las citas ponderado por 2do tema;ScopusID;ScopusID URL;WOS ResearcherID;Orcid;GoogleScholar;Balz;Citaciones GS;h-index GS;i10-index GS;Citaciones desde 2018 GS;h-index desde 2018 GS;i10-index desde 2018;Citaciones Scopus;Documentos citados Scopus;h-index Scopus;Numero de documentos Scopus;co-autores Scopus;Scopus tot citations / tot coauthors;Mean H-index Scopus-Google;Mean citations Scopus-Google
País Vasco;Deusto;Entrii ;;;Patxi Galán García;CTO;Doctorado en la Universidad de Deusto;;2011;;This author has no topics at the moment. ;;0;NA;0;39461230900;https://www.scopus.com/authid/detail.uri?authorId=39461230900;EVL-0917-2022;https://orcid.org/0000-0002-9881-6547;https://scholar.google.es/citations?user=stvRDLMAAAAJ&hl=es;;379;6;5;260;5;3;212;208;6;13;18;12;6;295,5
País Vasco;Bilbao;UPV/EHU;Investigación en Ingeniería Telemática;https://i2t.ehu.eus/es/about;Juanju Unzilla Galán;Titular;;;1999;2;"Internet Of Things; Traffic Engineering; Denial-Of-Service Attack        ";1,34;1;"Drone; Unmanned Aerial Vehicles; Base Stations";2,24;15926594200;https://www.scopus.com/authid/detail.uri?authorId=15926594200;AAA-5793-2019;https://orcid.org/0000-0002-1766-7958;https://scholar.google.es/citations?user=B_ipd9cAAAAJ&hl=es;;502;8;7;276;6;3;317;310;7;24;29;11;7,5;409,5
País Vasco;Bilbao;Tecnalia;;https://www.tecnalia.com/tecnologias/ciberseguridad-y-blockchain;Óscar Lage Serrano;Head of Cyber Security & Blockchain;Máster por la Universidad de Deusto;;2006;3;"Bitcoin; Ethereum; Internet Of Things";2,57;1;"Attack; Supervisory Control; Intrusion Detection";1,22;57212002468;https://www.scopus.com/authid/detail.uri?authorId=57212002468;AAE-1464-2020;https://orcid.org/0000-0003-1168-1932;https://scholar.google.es/citations?user=RbCUY28AAAAJ&hl=es;;353;5;3;323;5;3;20;18;2;13;20;1;3,5;186,5
País Vasco;Bilbao;Tecnalia;;;Ana Isabel Ayerbe Fernández Cuesta;Directora área Cores;Máster por la Universidad del País Vasco;1;1998;;This author has no topics at the moment. ;;0;NA;0;36141529700;https://www.scopus.com/authid/detail.uri?authorId=36141529700;NA;https://orcid.org/0000-0002-2753-7903;not found;;not found;not found;not found;not found;not found;not found;33;33;4;5;11;3;4;33
País Vasco;San Sebastián;Vicomtech;;;Francisco Zola;Researcher;Doctor por la Universidad Pública de Navarra;;2019;5;"Bitcoin; Ethereum; Internet Of Things";2,57;1;"Intrusion Detection System; Network Security; Denial-Of-Service Attack        ";2,19;57210337576;https://www.scopus.com/authid/detail.uri?authorId=57210337576;AAU-5052-2020;https://orcid.org/0000-0002-1733-5515;https://scholar.google.com/citations?user=UW0RkxcAAAAJ&hl=it&oi=sra;;75;4;2;75;4;2;48;44;3;8;10;5;3,5;61,5
País Vasco;San Sebastián;Vicomtech;;;Raúl Orduna Urrutia;Director de Seguridad Digital;Profesor Asociado en la Universidad Pública de Navarr;;2021;1;"Bitcoin; Ethereum; Internet Of Things";2,57;1;"Intrusion Detection System; Network Security; Denial-Of-Service Attack        ";2,19;57331383000;https://www.scopus.com/authid/detail.uri?authorId=57331383000;DWR-0815-2022;https://orcid.org/0000-0002-5932-0987;not found;;not found;not found;not found;not found;not found;not found;7;7;1;6;8;1;1;7
País Vasco;Mondragón, Gipuzcua;Ikerlan;;;Denis Stefanescu;Researcher;;;2022;;This author has no topics at the moment. ;;0;NA;0;57264507800;https://www.scopus.com/authid/detail.uri?authorId=57264507800;ACD-8880-2022;https://orcid.org/0000-0002-4024-5382;https://scholar.google.es/citations?user=IGJiy3sAAAAJ&hl=es;;34;2;1;34;2;1;1;1;1;2;4;0;1,5;17,5
País Vasco;Mondragón, Gipuzcua;Ikerlan;;;Leticia Montalvillo Mendizábal;Researcher & developer;Doctor por la Universidad del País Vasco;1;2011;4;"Software Product Lines; Software Design; Product Configuration        ";0,77;1;"Tenants; Software-As-A-Service; Cloud Computing";0,53;53363837400;https://www.scopus.com/authid/detail.uri?authorId=53363837400;DXC-2020-2022;https://orcid.org/0000-0003-0380-9051;https://scholar.google.es/citations?hl=es&user=_qfoElIAAAAJ&view_op=list_works&sortby=pubdate;;149;5;4;108;5;3;76;70;4;12;39;2;4,5;112,5
País Vasco;Bilbao;Tecnalia;;;Marisa Escalante;Engineer;Graduada por la Universidad de Deusto;1;2012;2;"Agile; Continuous Integration; Containerization";1,04;1;"Bitcoin; Ethereum; Internet Of Things";2,57;55960309800;https://www.scopus.com/authid/detail.uri?authorId=55960309800;GAU-9515-2022;https://orcid.org/0000-0002-8624-6655;not found;;not found;not found;not found;not found;not found;not found;49;48;4;14;27;2;4;49
País Vasco;Bruselas, Bélgica;European Commission;;;Leire Orue Echevarria;Policy Officer;Máster por la Universidad de Deusto, Doctor por la Universidad Abat Oliba CEU (En Económicas);1;2000;3;"Agile; Continuous Integration; Containerization";1,04;1;"Concept Drift; Data Streams; Transfer Of Learning";1,08;55681115900;https://www.scopus.com/authid/detail.uri?authorId=55681115900;EAL-3683-2022;https://orcid.org/0000-0002-0648-4689;https://scholar.google.es/citations?user=grrOsJwAAAAJ&hl=es;;463;11;11;210;9;7;203;191;8;32;73;3;9,5;333
País Vasco;Bilbao;Tecnalia;;;Erkuden Rios;Project Manager;Doctor por la Universidad del País Vasco;1;2006;8;"Service Level Agreement; Quality Of Service; Cloud Computing";0,88;3;"Attack; Supervisory Control; Intrusion Detection";1,22;14050840000;https://www.scopus.com/authid/detail.uri?authorId=14050840000;DOA-9139-2022;https://orcid.org/0000-0001-5541-1091;https://scholar.google.com/citations?user=C0oPM5sAAAAJ&hl=en;;405;13;16;304;11;13;247;213;10;35;81;3;11,5;326
País Vasco;Bilbao;Tecnalia;;;Eider Iturbe;Cybersecurity Researcher;Máster por la Universidad del País Vasco;1;2010;4;"Service Level Agreement; Quality Of Service; Cloud Computing";0,88;3;"Attack; Supervisory Control; Intrusion Detection";1,22;56991048200;https://www.scopus.com/authid/detail.uri?authorId=56991048200;HKV-9027-2023;https://orcid.org/0000-0002-5458-6049;not found;;not found;not found;not found;not found;not found;not found;115;109;7;17;53;2;7;115
País Vasco;Bilbao;Tecnalia;;;Cristina Martínez Martínez;Project Manager & Senior Researcher;Graduada por la Universidad de Deusto;1;2009;1;"Model-Based; Safety-critical Systems; Failure Modes and Effects Analysis        ";0,7;0;NA;0;55880409400;https://www.scopus.com/authid/detail.uri?authorId=55880409400;FJO-6119-2022;https://orcid.org/0000-0002-3302-1129;not found;;not found;not found;not found;not found;not found;not found;12;12;2;3;35;0;2;12
País Vasco;Deusto;Universidad de Deusto;;;Plantilla:;3;Mujeres:;7;0;;"Object Detection; Deep Learning; IOU; Object Detection; Deep Learning; IOU; Object Detection; Deep Learning; IOU; Internet Of Things; Traffic Engineering; Denial-Of-Service Attack; Bitcoin; Ethereum; Internet Of Things; Bitcoin; Ethereum; Internet Of Things; Bitcoin; Ethereum; Internet Of Things; Software Product Lines; Software Design; Product Configuration; Agile; Continuous Integration; Containerization; Agile; Continuous Integration; Containerization; Service Level Agreement; Quality Of Service; Cloud Computing; Service Level Agreement; Quality Of Service; Cloud Computing; Model-Based; Safety-critical Systems; Failure Modes and Effects Analysis        ";1,70;;"Bitcoin; Ethereum; Internet Of Things; Malware; Attack; Fool; Embedding; Named Entity Recognition; Entailment; Drone; Unmanned Aerial Vehicles; Base Stations; Attack; Supervisory Control; Intrusion Detection; Intrusion Detection System; Network Security; Denial-Of-Service Attack; Intrusion Detection System; Network Security; Denial-Of-Service Attack; Tenants; Software-As-A-Service; Cloud Computing; Bitcoin; Ethereum; Internet Of Things; Concept Drift; Data Streams; Transfer Of Learning; Attack; Supervisory Control; Intrusion Detection; Attack; Supervisory Control; Intrusion Detection";1,83;;;;;;;;;;;;;294;;7;26;;6;7;420
Región de Murcia;Murcia;Universidad de Murcia;;https://webs.um.es/felixgm/;Félix Gómez Mármol;Titular;;;2009;2;"Intrusion Detection System; Network Security; Denial-Of-Service Attack";2,19;2;"Fog Computing; Network Protocol; Internet of Things";1,86;25223189200;https://www.scopus.com/authid/detail.uri?authorId=25223189200;A-7505-2016;https://orcid.org/0000-0002-6424-3322;https://scholar.google.com/citations?hl=en&user=YFwhSEcAAAAJ;;2970;25;51;1559;18;37;1345;1164;17;47;53;25;21;2157,5
Región de Murcia;Murcia;Universidad de Murcia;Grupo Sistemas Inteligentes y Telematica;https://www.um.es/gsit/?m=2;Antonio Skarmeta Gómez;Catedrático;;;1996;22;"Fog Computing; Network Protocol; Internet of Things";1,86;7;"Internet Of Things; Traffic Engineering; Denial-Of-Service Attack";1,34;7004419066;https://www.scopus.com/authid/detail.uri?authorId=7004419066;K-4537-2014;https://orcid.org/0000-0002-5525-1259;https://scholar.google.com/citations?user=UZYIZX0AAAAJ&hl=en&oi=ao;;17801;64;374;8760;45;197;9728;8147;46;653;671;14;55;13764,5
Región de Murcia;Murcia;Universidad de Murcia;Grupo Sistemas Inteligentes y Telematica;https://www.um.es/gsit/?m=2;Gregorio Martínez Pérez;Catedrático;;;2003;3;"Spam; Social Networking; Twitter";1,58;3;"User Authentication; Smartphone; Touch Screens";1,44;7203067256;https://www.scopus.com/authid/detail.uri?authorId=7203067256;FXC-5588-2022;https://orcid.org/0000-0001-5532-6604;https://scholar.google.com/citations?hl=en&user=l1scgGQAAAAJ;;4583;33;93;2298;26;59;1740;1491;20;153;277;6;26,5;3161,5
Región de Murcia;Murcia;Universidad de Murcia;Grupo Sistemas Inteligentes y Telematica;https://www.um.es/gsit/?m=2;Jorge Bernal Bernabé;Profesor Contratado Doctor;;;2008;7;"Internet Of Things; Traffic Engineering; Denial-Of-Service Attack        ";1,34;6;"Fog Computing; Network Protocol; Internet of Things";2;57195618802;https://www.scopus.com/authid/detail.uri?authorId=57195618802;AAI-3797-2021;https://orcid.org/0000-0002-7538-4788;https://scholar.google.com/citations?hl=en&user=dmGl16UAAAAJ;;2069;25;49;1747;23;44;1203;1016;19;74;155;8;22;1636
Región de Murcia;Murcia;Universidad de Murcia;;;Plantilla:;4;Mujeres:;0;0;;"Internet Of Things; Traffic Engineering; Denial-Of-Service Attack        ";1,34;;"Fog Computing; Network Protocol; Internet of Things; Internet Of Things; Traffic Engineering; Denial-Of-Service Attack; User Authentication; Smartphone; Touch Screens; Fog Computing; Network Protocol; Internet of Things";1,63;;;;;;;;;;;;;3504;;26;232;;13;31;5180
La Rioja;Logroño;UNIR Universidad Internacional de La Rioja;;;Fidel Paniagua Diez;Profesor asociado UNIR / Responsable del área de ciberseguridad de la empresa Clover Technologies;;;2015;1;"Fog Computing; Network Protocol; Internet of Things";1,86;1;"Demand Response; Demand Side Management; Energy Conservation        ";1,42;57200006957;https://www.scopus.com/authid/detail.uri?authorId=57200006957;ABA-5684-2020;https://orcid.org/0000-0002-9539-0544;https://scholar.google.com/citations?hl=en&user=Pogz1YMAAAAJ;;61;3;1;43;3;1;49;49;4;6;20;2;3,5;55
La Rioja;Logroño;UNIR Universidad Internacional de La Rioja;;;Plantilla:;1;Mujeres:;0;;;;;;;;;;;;;;;;;;;;49;;4;6;;2;2;24,5
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
